MMSI,LAT,LON,SOG,COG,Heading,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,Num Entries,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph,PathChange
441947000.0,30.44606,-79.50307,17.0,344.3,343.0,70.0,0.0,228.0,32.0,10.0,70.0,0,61,0,61.5,58.0,35.0,994.0,120.0,200.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.849093018507348,1
477286200.0,36.98098,-73.61647,8.4,359.1,330.0,71.0,0.0,366.0,48.0,14.4,71.0,0,34,2,37.6,42.8,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.693990775331434,1
538008342.0,39.20331,-71.93723,12.5,322.2,320.0,70.0,0.0,229.0,32.0,11.7,70.0,0,61,0,62.5,57.0,35.0,998.0,120.0,200.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721229096584532,1
247341500.0,40.58904,-68.99299,16.3,259.1,260.0,70.0,0.0,236.0,36.0,10.1,70.0,0,61,0,62.5,57.0,35.0,998.0,120.0,200.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.721229096584532,1
636013683.0,25.63396,-79.51206,14.1,6.0,11.0,80.0,0.0,228.0,42.0,14.8,80.0,0,12,2,13.8,34.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070619929234076,0
257575000.0,26.24608,-79.3317,19.0,260.1,254.0,80.0,0.0,299.0,48.0,11.8,80.0,0,12,2,13.8,34.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.070619929234076,1
538007337.0,25.76083,-79.47582,10.4,182.9,180.0,80.0,0.0,252.0,44.0,8.6,80.0,0,34,2,37.2,44.2,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.610488540009417,0
249558000.0,30.20124,-79.11068,19.2,327.4,327.0,70.0,0.0,369.0,51.0,13.2,70.0,0,12,5,14.5,34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.118451710994338,1
319130700.0,26.30679,-79.43084,14.7,5.0,4.0,80.0,0.0,277.0,48.0,17.0,80.0,0,40,1,24.4,83.0,105.0,947.0,120.0,120.0,100.0,120.0,60.0,60.0,50.0,60.0,35.0,35.0,20.0,20.0,10.83433387201663,0
636019715.0,37.17479,-74.58881,12.5,264.9,265.0,70.0,0.0,229.0,32.0,7.4,70.0,0,12,5,14.5,34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.118451710994338,1
338806000.0,30.23615,-79.32061,14.7,93.5,96.0,70.0,0.0,289.0,32.0,10.9,35.0,0,40,1,24.4,83.0,105.0,947.0,120.0,120.0,100.0,120.0,60.0,60.0,50.0,60.0,35.0,35.0,20.0,20.0,10.83433387201663,0
636017360.0,31.88747,-79.77626,17.5,277.0,278.0,70.0,0.0,224.0,30.0,12.2,71.0,0,12,5,14.5,34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.118451710994338,1
367384000.0,30.20712,-79.80862,12.9,95.4,101.0,70.0,0.0,205.0,32.0,9.8,35.0,0,12,5,14.5,34.3,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.118451710994338,0
477014900.0,40.22384,-67.25442,10.5,281.3,282.0,70.0,0.0,260.0,32.0,12.6,79.0,0,40,1,24.4,83.0,105.0,947.0,120.0,120.0,100.0,120.0,60.0,60.0,50.0,60.0,35.0,35.0,20.0,20.0,10.83433387201663,0
352149000.0,31.83928,-79.91087,1.2,242.4,138.0,71.0,0.0,365.0,51.0,13.1,71.0,0,40,1,25.2,82.9,120.0,945.0,120.0,130.0,100.0,150.0,70.0,60.0,60.0,70.0,35.0,35.0,30.0,35.0,9.271664730737912,1
311053700.0,26.16938,-79.41017,13.8,7.2,5.0,70.0,0.0,229.0,32.0,14.6,70.0,0,40,1,25.2,82.9,120.0,945.0,120.0,130.0,100.0,150.0,70.0,60.0,60.0,70.0,35.0,35.0,30.0,35.0,9.271664730737912,0
636015287.0,25.71238,-79.44743,9.4,198.4,196.0,70.0,0.0,225.0,32.0,14.2,70.0,0,12,5,15.1,34.2,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9985357424715735,0
366938780.0,42.73867,-79.18198,11.9,62.9,62.0,70.0,0.0,207.0,23.0,9.1,70.0,0,40,1,26.0,82.7,140.0,937.0,120.0,140.0,100.0,150.0,70.0,60.0,70.0,80.0,40.0,40.0,30.0,40.0,9.443780623855051,1
538009572.0,36.44797,-74.77513,12.1,296.7,298.0,70.0,0.0,227.0,36.0,7.5,70.0,0,12,5,16.2,34.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264164396046023,1
477694200.0,43.2743,-66.47283,11.1,302.0,300.0,70.0,0.0,227.0,37.0,12.5,71.0,0,12,5,16.2,34.7,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.264164396046023,1
566088000.0,40.5878,-69.2541,16.6,265.9,266.0,70.0,0.0,227.0,32.0,11.0,70.0,0,40,1,26.6,82.4,135.0,938.0,130.0,150.0,100.0,150.0,50.0,60.0,70.0,80.0,30.0,40.0,30.0,45.0,7.571775596993504,0
310720000.0,36.23153,-74.63339,14.9,340.1,341.0,84.0,0.0,299.0,46.0,9.7,84.0,0,40,1,26.6,82.4,135.0,938.0,130.0,150.0,100.0,150.0,50.0,60.0,70.0,80.0,30.0,40.0,30.0,45.0,7.571775596993504,1
636014878.0,36.97938,-75.50499,9.9,275.8,275.0,70.0,0.0,229.0,38.0,14.9,70.0,0,12,5,16.7,35.2,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.977887619913375,0
563050400.0,40.374,-73.66628,9.4,304.0,307.0,71.0,0.0,272.0,40.0,12.8,71.0,0,12,5,17.5,36.0,25.0,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7437182998752,1
538006839.0,26.12864,-79.28534,15.5,27.8,28.0,80.0,0.0,225.0,38.0,12.0,80.0,0,40,6,28.4,80.6,60.0,987.0,360.0,120.0,150.0,200.0,60.0,50.0,40.0,70.0,0.0,0.0,0.0,0.0,9.528928893828455,0
636020461.0,36.85874,-75.40694,12.0,266.3,269.0,70.0,0.0,254.0,43.0,8.4,70.0,0,40,6,28.4,80.6,60.0,987.0,360.0,120.0,150.0,200.0,60.0,50.0,40.0,70.0,0.0,0.0,0.0,0.0,9.528928893828455,1
563169400.0,39.86529,-73.68393,12.8,344.0,354.0,70.0,0.0,224.0,31.0,8.6,70.0,0,40,6,28.4,80.6,60.0,987.0,360.0,120.0,150.0,200.0,60.0,50.0,40.0,70.0,0.0,0.0,0.0,0.0,9.528928893828455,0
636017083.0,26.25233,-79.32252,10.6,238.5,235.0,80.0,0.0,333.0,60.0,11.3,80.0,0,40,1,28.9,80.1,65.0,986.0,360.0,140.0,150.0,200.0,60.0,0.0,50.0,100.0,0.0,0.0,0.0,40.0,7.660547028008633,1
636092678.0,40.58087,-68.85501,13.0,268.3,275.0,74.0,0.0,300.0,46.0,12.1,70.0,0,40,1,29.6,79.4,70.0,986.0,420.0,150.0,120.0,220.0,60.0,80.0,80.0,120.0,0.0,0.0,40.0,60.0,10.697827452295614,1
538006441.0,38.52526,-74.72557,12.5,321.2,325.0,80.0,0.0,227.0,32.0,14.3,80.0,0,40,1,29.6,79.4,70.0,986.0,420.0,150.0,120.0,220.0,60.0,80.0,80.0,120.0,0.0,0.0,40.0,60.0,10.697827452295614,1
311000968.0,25.88974,-79.46553,14.4,189.0,190.0,80.0,0.0,297.0,47.0,9.7,80.0,0,40,1,29.6,79.4,70.0,986.0,420.0,150.0,120.0,220.0,60.0,80.0,80.0,120.0,0.0,0.0,40.0,60.0,10.697827452295614,0
319070500.0,25.25112,-79.59845,13.3,13.0,14.0,80.0,0.0,274.0,48.0,17.1,80.0,0,40,1,30.3,79.1,75.0,984.0,420.0,130.0,100.0,160.0,80.0,60.0,80.0,120.0,0.0,0.0,40.0,60.0,8.598801515095515,0
636018079.0,39.99028,-73.03537,1.0,247.4,354.0,70.0,0.0,336.0,45.0,15.0,71.0,0,40,1,30.3,79.1,75.0,984.0,420.0,130.0,100.0,160.0,80.0,60.0,80.0,120.0,0.0,0.0,40.0,60.0,8.598801515095515,0
636020783.0,39.69251,-75.5166,9.9,16.3,17.0,74.0,0.0,264.0,32.0,11.5,71.0,0,40,1,33.3,79.2,70.0,978.0,190.0,130.0,100.0,60.0,80.0,60.0,80.0,40.0,0.0,30.0,40.0,0.0,20.81922766058208,1
636092552.0,40.61385,-74.0536,0.1,81.0,142.0,80.0,1.0,228.0,32.0,14.5,80.0,0,54,0,33.4,72.3,55.0,996.0,200.0,160.0,180.0,200.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,12.81192905173647,1
215639000.0,39.22183,-76.57663,0.0,185.0,276.0,79.0,0.0,255.0,43.0,8.3,79.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
567609000.0,31.27851,-79.88862,12.6,319.3,320.0,70.0,0.0,333.0,48.0,11.9,70.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
371443000.0,26.41256,-78.95009,9.3,278.0,280.0,70.0,0.0,242.0,32.0,11.7,71.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,0
636092793.0,36.24274,-75.07384,14.2,174.8,168.0,70.0,0.0,299.0,48.0,14.0,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
538010451.0,37.81582,-76.172,10.9,190.0,191.0,70.0,0.0,289.0,45.0,11.0,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636093194.0,36.72899,-75.09712,3.4,236.4,115.0,74.0,0.0,335.0,42.0,11.1,74.0,0,16,6,31.6,52.5,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636022893.0,38.87879,-73.45321,5.0,77.2,70.0,74.0,0.0,222.0,30.0,7.2,74.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636021739.0,36.3207,-75.2061,13.3,141.0,133.0,74.0,0.0,261.0,32.0,9.7,74.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636022113.0,39.25332,-76.54593,0.0,345.0,308.0,70.0,5.0,304.0,40.0,12.9,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636022795.0,38.70953,-76.43198,16.5,345.4,353.0,79.0,0.0,300.0,43.0,6.7,79.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
219295000.0,40.51758,-73.67035,0.0,189.4,79.0,80.0,1.0,228.0,38.0,10.9,80.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
563052100.0,37.92684,-74.77818,10.2,31.7,35.0,71.0,0.0,272.0,40.0,9.5,71.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
477639300.0,36.7321,-75.50505,2.8,184.1,90.0,70.0,0.0,264.0,32.0,13.5,71.0,0,16,6,31.6,52.5,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
353727000.0,38.23263,-74.20946,14.9,115.8,113.0,89.0,0.0,230.0,37.0,7.8,89.0,0,16,6,31.6,52.5,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,0
247315400.0,36.86802,-76.31843,0.0,42.9,511.0,79.0,5.0,240.0,38.0,8.0,79.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
311066500.0,39.24549,-75.31628,10.9,322.0,325.0,80.0,4.0,274.0,48.0,17.0,80.0,0,54,0,33.4,72.3,55.0,996.0,200.0,160.0,180.0,200.0,0.0,0.0,60.0,100.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636019673.0,36.86909,-75.69055,0.4,111.6,31.0,70.0,0.0,300.0,39.0,13.0,70.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
215196000.0,40.66942,-74.14165,0.0,232.3,27.0,71.0,5.0,364.0,46.0,14.0,71.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636017173.0,40.68348,-74.15015,0.0,29.5,310.0,70.0,5.0,299.0,40.0,14.0,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
431552000.0,38.36361,-74.20467,12.8,192.4,188.0,70.0,0.0,364.0,51.0,13.8,70.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636017102.0,39.61109,-73.88165,13.8,185.1,182.0,71.0,0.0,300.0,48.0,11.1,71.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
256550000.0,38.97008,-75.19582,0.1,236.2,137.0,80.0,1.0,249.0,44.0,15.0,80.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
538004199.0,39.84529,-75.27045,0.0,124.8,77.0,80.0,5.0,243.0,42.0,14.6,80.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
255980000.0,25.25935,-79.53253,13.4,3.0,1.0,71.0,0.0,280.0,40.0,11.0,71.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,0
538004029.0,38.93834,-75.17079,1.5,288.7,22.0,80.0,0.0,274.0,48.0,17.2,80.0,0,16,6,31.6,52.5,55.0,996.0,30.0,30.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
241502000.0,25.49495,-79.51512,14.2,13.3,15.0,89.0,0.0,274.0,48.0,17.1,89.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,0
538009125.0,39.25532,-76.5492,0.0,178.6,307.0,73.0,5.0,299.0,45.0,13.1,73.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636019968.0,38.89888,-76.40663,0.2,211.5,295.0,70.0,1.0,229.0,32.0,12.3,70.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636020728.0,30.17021,-79.84262,14.1,352.0,352.0,71.0,0.0,347.0,43.0,10.3,71.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
241326000.0,38.99633,-75.21767,0.0,2.0,138.0,80.0,1.0,245.0,42.0,14.9,89.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636019971.0,36.87988,-76.33114,0.0,125.2,95.0,70.0,5.0,229.0,32.0,12.9,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
636014633.0,38.93748,-76.40119,0.0,330.2,217.0,70.0,1.0,299.0,50.0,18.4,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
477001700.0,36.90455,-76.32629,0.0,182.6,353.0,70.0,5.0,261.0,32.0,11.0,71.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
232012089.0,26.1927,-78.57728,1.5,135.0,354.0,80.0,2.0,228.0,32.0,14.5,80.0,0,67,5,17.7,27.6,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,0
241769000.0,37.30992,-76.09723,0.3,330.7,67.0,70.0,1.0,229.0,32.0,9.3,70.0,0,67,5,28.8,56.4,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,1
642122017.0,38.91863,-75.15218,0.0,60.0,332.0,80.0,5.0,274.0,50.0,17.1,80.0,0,67,5,28.8,55.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063878395327723,1
371868000.0,25.97795,-79.46981,14.8,7.6,4.0,70.0,0.0,224.0,32.0,14.1,70.0,0,67,5,18.5,27.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78027558602748,0
636093143.0,40.64308,-74.13339,7.5,83.5,91.0,71.0,0.0,262.0,32.0,9.8,71.0,0,67,5,18.5,27.9,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78027558602748,1
563187400.0,40.53047,-73.25988,0.4,144.7,57.0,70.0,1.0,335.0,51.0,14.0,70.0,0,67,5,28.8,55.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063878395327723,1
636021393.0,36.9615,-75.98983,13.6,338.0,333.0,70.0,0.0,334.0,43.0,10.3,70.0,0,67,5,28.8,55.7,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.063878395327723,1
636019498.0,37.4778,-74.34627,14.0,237.1,237.0,70.0,0.0,229.0,36.0,7.5,70.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,1
636014644.0,38.95143,-76.39553,0.1,138.6,162.0,70.0,1.0,300.0,40.0,14.3,74.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,1
205104000.0,25.4941,-79.57856,18.7,11.1,14.0,81.0,0.0,230.0,36.0,11.8,81.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,0
338815000.0,40.66183,-74.07383,0.0,360.0,120.0,70.0,5.0,289.0,32.0,10.4,35.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,1
564096000.0,37.21768,-73.20965,8.4,255.1,254.0,70.0,0.0,291.0,38.0,12.0,70.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,1
249769000.0,39.80149,-73.86066,13.0,182.5,179.0,71.0,0.0,369.0,51.0,12.0,71.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,1
215249000.0,32.83267,-79.89583,1.3,181.8,15.0,71.0,0.0,363.0,46.0,11.2,71.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,1
253805000.0,40.5844,-74.20945,0.0,241.2,190.0,80.0,0.0,228.0,36.0,12.3,80.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,1
636016492.0,40.68562,-74.15358,0.0,310.1,310.0,70.0,5.0,294.0,32.0,13.0,70.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,1
354712000.0,36.90328,-75.92056,14.7,133.5,132.0,70.0,0.0,334.0,42.0,14.5,71.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,1
431080000.0,40.51272,-71.74962,18.0,270.7,271.0,70.0,0.0,364.0,51.0,13.7,70.0,0,54,0,32.3,68.8,50.0,998.0,200.0,150.0,180.0,200.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,17.14105103067221,1
477591700.0,38.90949,-76.42811,0.3,141.0,41.0,70.0,1.0,229.0,32.0,7.5,70.0,0,54,0,32.3,68.8,50.0,998.0,200.0,150.0,180.0,200.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,17.14105103067221,1
372341000.0,40.58878,-74.20832,0.1,344.3,195.0,70.0,5.0,303.0,40.0,14.5,80.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,1
477286600.0,25.02138,-79.56726,11.6,184.4,186.0,80.0,0.0,332.0,60.0,11.0,80.0,0,67,5,19.3,28.1,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466719624684345,0
367049000.0,36.93066,-76.33241,0.0,0.0,86.0,70.0,5.0,205.0,32.0,9.8,35.0,0,67,5,28.4,55.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839110993699378,0
636021483.0,26.89132,-79.3728,11.2,184.0,182.0,80.0,0.0,274.0,48.0,13.5,80.0,0,67,5,20.2,28.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588364555328225,0
431139000.0,33.54001,-74.99095,7.8,14.7,10.0,70.0,0.0,299.0,50.0,18.3,70.0,0,67,6,27.9,54.8,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.046110731916465,1
241659000.0,40.55895,-74.21699,5.3,222.5,246.0,80.0,0.0,274.0,48.0,8.8,80.0,0,54,0,32.1,67.1,50.0,999.0,210.0,120.0,180.0,190.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,16.724784185125163,1
566407000.0,26.16331,-79.82557,15.9,18.8,23.0,70.0,0.0,349.0,45.0,15.5,71.0,0,67,5,20.2,28.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588364555328225,1
538009652.0,37.00977,-74.14763,10.2,275.5,261.0,70.0,0.0,228.0,32.0,8.3,70.0,0,67,5,20.2,28.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588364555328225,1
373505000.0,39.23071,-76.5427,6.9,141.5,140.0,70.0,0.0,240.0,43.0,14.7,70.0,0,67,5,20.2,28.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.588364555328225,1
249515000.0,30.63759,-79.44631,14.4,328.8,327.0,71.0,8.0,369.0,51.0,13.0,71.0,0,67,6,27.7,54.6,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749087711167573,1
212460000.0,38.90244,-76.42038,0.0,323.8,208.0,70.0,1.0,225.0,38.0,12.0,70.0,0,67,6,27.7,54.6,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749087711167573,1
538009831.0,25.007,-79.60048,8.9,12.0,14.0,70.0,0.0,293.0,40.0,13.3,70.0,0,67,6,21.1,28.5,35.0,1005.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.585814155064964,1
248531000.0,25.51686,-79.52548,15.3,4.7,6.0,80.0,0.0,250.0,44.0,13.1,80.0,0,67,6,27.7,54.6,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749087711167573,0
255806304.0,40.45992,-73.66718,13.0,241.0,239.0,74.0,0.0,300.0,40.0,11.5,71.0,0,67,6,21.1,28.5,35.0,1005.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.585814155064964,1
248964000.0,25.09769,-79.81422,15.1,44.9,50.0,80.0,0.0,249.0,43.0,15.0,80.0,0,67,6,27.7,54.6,35.0,1005.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0749087711167573,1
