MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph,hurricane_datetime,PathChange
477211100.0,2022-09-20 00:00:00,37.43034,-74.21671,18.0,0.8,0.0,SAFMARINE BAYETE,IMO9355355,VRKZ9,70.0,0.0,223.0,32.0,10.8,74.0,A,GASTON,34,9/20/2022,0,  , LO,30.4,45.8,25.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21254592372681,2022-09-20 00:00:00,veered off course
636018189.0,2022-09-20 06:00:00,27.48917,-79.24827,11.5,247.9,242.0,NYK DENEB,IMO9337676,D5OO9,71.0,0.0,294.0,32.0,12.3,71.0,A,GASTON,34,9/20/2022,600,  , LO,31.3,45.9,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.411158526310372,2022-09-20 06:00:00,veered off course
538006047.0,2022-09-20 06:00:00,37.95486,-73.59479,14.5,300.8,299.0,PAMPERO,IMO9689548,V7JG5,80.0,0.0,226.0,38.0,12.0,80.0,A,GASTON,34,9/20/2022,600,  , LO,31.3,45.9,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.411158526310372,2022-09-20 06:00:00,veered off course
477814400.0,2022-09-20 06:00:00,25.67107,-79.44624,15.7,3.3,5.0,NAVE BUENA SUERTE,IMO9514561,VRHN6,80.0,0.0,329.0,60.0,21.5,80.0,A,FIONA,61,9/20/2022,600,  , HU,20.8,70.7,100.0,967.0,130.0,130.0,60.0,100.0,60.0,50.0,40.0,50.0,25.0,25.0,20.0,25.0,9.467006530155947,2022-09-20 06:00:00,veered off course
563089400.0,2022-09-20 06:00:00,26.11296,-79.46573,16.5,195.6,192.0,BW BRUSSELS,IMO9368314,9V6429,89.0,0.0,295.0,44.0,11.8,89.0,A,FIONA,61,9/20/2022,600,  , HU,20.8,70.7,100.0,967.0,130.0,130.0,60.0,100.0,60.0,50.0,40.0,50.0,25.0,25.0,20.0,25.0,9.467006530155947,2022-09-20 06:00:00,stayed on course
215541000.0,2022-09-20 06:00:00,38.01694,-73.77105,13.3,302.7,306.0,AYSE C,IMO9874258,9HA5168,80.0,0.0,274.0,48.0,14.9,80.0,A,GASTON,34,9/20/2022,600,  , LO,31.3,45.9,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.411158526310372,2022-09-20 06:00:00,veered off course
241275000.0,2022-09-20 12:00:00,26.23081,-78.3814,0.6,271.7,190.0,MARAN GAS APOLLONIA,IMO9633422,SVBV2,80.0,0.0,289.0,45.0,12.5,80.0,A,FIONA,61,9/20/2022,1200,  , HU,21.5,71.2,100.0,961.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,9.685844426627638,2022-09-20 12:00:00,veered off course
374155000.0,2022-09-20 12:00:00,25.76778,-79.56093,14.1,10.8,12.0,MEDI OITA,IMO9836713,3FWG4,70.0,0.0,229.0,32.0,14.8,70.0,A,GASTON,34,9/20/2022,1200,  , TD,32.5,45.8,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85335616431712,2022-09-20 12:00:00,stayed on course
477233300.0,2022-09-20 12:00:00,31.80239,-78.30662,9.6,310.0,300.0,COSCO AZALEA,IMO9785756,VRSG8,71.0,0.0,366.0,48.0,14.6,71.0,A,GASTON,34,9/20/2022,1200,  , TD,32.5,45.8,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85335616431712,2022-09-20 12:00:00,veered off course
636020952.0,2022-09-20 12:00:00,30.96879,-79.82584,10.6,62.5,73.0,MSC SAMIRA III,IMO9434462,5LBN8,71.0,0.0,212.0,30.0,10.4,71.0,A,GASTON,34,9/20/2022,1200,  , TD,32.5,45.8,30.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85335616431712,2022-09-20 12:00:00,veered off course
538008718.0,2022-09-20 12:00:00,25.49495,-79.58602,8.7,186.7,186.0,OLYMPIC LADY,IMO9731169,V7A2687,80.0,0.0,333.0,60.0,11.1,80.0,A,FIONA,61,9/20/2022,1200,  , HU,21.5,71.2,100.0,961.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,9.685844426627638,2022-09-20 12:00:00,stayed on course
636093024.0,2022-09-20 18:00:00,25.062,-79.61433,14.5,18.0,14.0,CHEMTRANS SATURN,IMO9309007,5LBM4,89.0,0.0,228.0,32.0,11.7,89.0,A,GASTON,34,9/20/2022,1800,  , TS,34.0,45.0,35.0,1009.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.913571406818058,2022-09-20 18:00:00,stayed on course
477427300.0,2022-09-20 18:00:00,25.94831,-79.39864,11.4,201.9,202.0,TIGER EAST,IMO9619842,VRKE2,70.0,0.0,224.0,32.0,14.2,70.0,A,FIONA,61,9/20/2022,1800,  , HU,22.3,71.7,100.0,959.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,10.649451595175252,2022-09-20 18:00:00,stayed on course
538009870.0,2022-09-20 18:00:00,26.24317,-79.27765,11.9,253.1,249.0,SDTR GLORIA,IMO9877896,V7A5273,70.0,0.0,227.0,36.0,9.0,70.0,A,FIONA,61,9/20/2022,1800,  , HU,22.3,71.7,100.0,959.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,10.649451595175252,2022-09-20 18:00:00,veered off course
636020979.0,2022-09-20 18:00:00,26.85378,-79.41913,16.3,356.6,358.0,MSC KUMSAL,IMO9305506,A8IE7,71.0,0.0,333.0,42.0,12.4,70.0,A,FIONA,61,9/20/2022,1800,  , HU,22.3,71.7,100.0,959.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,10.649451595175252,2022-09-20 18:00:00,veered off course
255796000.0,2022-09-20 18:00:00,37.22893,-72.91357,5.2,261.3,248.0,MSC TUXPAN,IMO9289972,CQMN,70.0,0.0,295.0,33.0,11.5,70.0,A,FIONA,61,9/20/2022,1800,  , HU,22.3,71.7,100.0,959.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,10.649451595175252,2022-09-20 18:00:00,veered off course
310825000.0,2022-09-20 18:00:00,39.33424,-72.36272,1.4,233.9,234.0,DUBLIN EXPRESS,IMO9232577,ZCHC7,70.0,0.0,281.0,32.0,12.5,70.0,A,FIONA,61,9/20/2022,1800,  , HU,22.3,71.7,100.0,959.0,130.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,30.0,25.0,20.0,25.0,10.649451595175252,2022-09-20 18:00:00,veered off course
215785000.0,2022-09-20 18:00:00,35.41939,-74.34709,14.4,341.3,329.0,ATTALOS,IMO9862920,9HA5282,80.0,0.0,299.0,46.0,9.7,80.0,A,GASTON,34,9/20/2022,1800,  , TS,34.0,45.0,35.0,1009.0,60.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.913571406818058,2022-09-20 18:00:00,veered off course
564753000.0,2022-09-21 06:00:00,31.59156,-79.27266,18.1,52.2,50.0,DON QUIJOTE,IMO9138525,9V8797,70.0,0.0,227.0,32.0,11.0,70.0,A,FIONA,61,9/21/2022,600,  , HU,23.5,71.8,120.0,939.0,140.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,6.909409442795162,2022-09-21 06:00:00,veered off course
241735000.0,2022-09-21 06:00:00,26.11709,-79.76811,4.4,245.2,214.0,MINERVA ASTRA,IMO9893008,SVDJ9,80.0,0.0,250.0,44.0,10.4,80.0,A,FIONA,61,9/21/2022,600,  , HU,23.5,71.8,120.0,939.0,140.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,6.909409442795162,2022-09-21 06:00:00,veered off course
538009392.0,2022-09-21 06:00:00,28.67397,-78.54948,16.4,309.8,308.0,TS MUMBAI,IMO9254848,V7A4676,70.0,0.0,274.0,40.0,11.5,70.0,A,FIONA,61,9/21/2022,600,  , HU,23.5,71.8,120.0,939.0,140.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,6.909409442795162,2022-09-21 06:00:00,veered off course
255618000.0,2022-09-21 06:00:00,36.76293,-73.50704,5.5,270.6,240.0,ARIANA,IMO9327671,CQBB,71.0,0.0,211.0,32.0,10.2,71.0,A,FIONA,61,9/21/2022,600,  , HU,23.5,71.8,120.0,939.0,140.0,130.0,80.0,120.0,70.0,60.0,40.0,60.0,40.0,30.0,20.0,30.0,6.909409442795162,2022-09-21 06:00:00,veered off course
538009443.0,2022-09-21 06:00:00,26.17173,-78.21368,12.3,291.0,293.0,WONDER VEGA,IMO9293155,V7A4751,89.0,0.0,244.0,42.0,12.2,89.0,A,GASTON,34,9/21/2022,600,  , TS,36.9,43.1,55.0,999.0,60.0,60.0,60.0,50.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,18.60805544475635,2022-09-21 06:00:00,veered off course
636021295.0,2022-09-21 06:00:00,27.39002,-79.44759,12.9,183.9,182.0,NAFSIKA,IMO9913511,5LDG3,80.0,0.0,237.0,44.0,8.0,80.0,A,GASTON,34,9/21/2022,600,  , TS,36.9,43.1,55.0,999.0,60.0,60.0,60.0,50.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,18.60805544475635,2022-09-21 06:00:00,stayed on course
220187000.0,2022-09-21 12:00:00,40.5804,-69.3254,12.2,268.8,267.0,AXEL MAERSK,IMO9260419,OUUY2,70.0,0.0,352.0,42.0,15.0,71.0,A,GASTON,34,9/21/2022,1200,  , TS,37.9,42.0,55.0,998.0,60.0,60.0,60.0,50.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,15.29273267338178,2022-09-21 12:00:00,veered off course
636017916.0,2022-09-21 12:00:00,30.59556,-79.61648,11.6,149.9,156.0,MSC TOPAZ,IMO9502908,D5NI2,74.0,0.0,366.0,48.0,12.4,74.0,A,FIONA,61,9/21/2022,1200,  , HU,24.2,71.7,115.0,937.0,140.0,170.0,80.0,120.0,70.0,90.0,40.0,60.0,40.0,40.0,20.0,30.0,8.129491871945289,2022-09-21 12:00:00,stayed on course
311585000.0,2022-09-21 12:00:00,26.03607,-79.4701,11.1,190.9,189.0,NORDIC RIO,IMO9274525,C6FX3,80.0,0.0,274.0,48.0,16.4,80.0,A,GASTON,34,9/21/2022,1200,  , TS,37.9,42.0,55.0,998.0,60.0,60.0,60.0,50.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,15.29273267338178,2022-09-21 12:00:00,stayed on course
563052500.0,2022-09-21 12:00:00,39.34571,-72.35416,0.9,226.4,277.0,MONTE OLIVIA,IMO9283198,9V6839,70.0,0.0,272.0,40.0,13.0,70.0,A,FIONA,61,9/21/2022,1200,  , HU,24.2,71.7,115.0,937.0,140.0,170.0,80.0,120.0,70.0,90.0,40.0,60.0,40.0,40.0,20.0,30.0,8.129491871945289,2022-09-21 12:00:00,veered off course
256104000.0,2022-09-21 18:00:00,32.48635,-79.50797,9.1,52.4,53.0,CMA CGM GANGES,IMO9718117,9HA5697,70.0,0.0,299.0,48.0,10.6,70.0,A,FIONA,61,9/21/2022,1800,  , HU,25.1,71.6,115.0,937.0,140.0,170.0,80.0,120.0,70.0,90.0,40.0,60.0,40.0,40.0,20.0,30.0,10.416825679072906,2022-09-21 18:00:00,veered off course
244870311.0,2022-09-21 18:00:00,25.39101,-79.60366,10.0,176.2,178.0,YACHT EXPRESS,IMO9346029,PCEX,70.0,0.0,208.0,32.0,5.8,70.0,A,GASTON,34,9/21/2022,1800,  , TS,38.6,40.7,55.0,998.0,40.0,50.0,50.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,14.254382493708578,2022-09-21 18:00:00,stayed on course
218474000.0,2022-09-21 18:00:00,36.49323,-73.06544,16.9,0.8,359.0,ESSEN EXPRESS,IMO9501370,DCQP2,70.0,0.0,366.0,48.0,15.5,72.0,A,GASTON,34,9/21/2022,1800,  , TS,38.6,40.7,55.0,998.0,40.0,50.0,50.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,14.254382493708578,2022-09-21 18:00:00,veered off course
248264000.0,2022-09-22 00:00:00,37.06923,-73.22968,7.0,262.6,238.0,TUGELA,IMO9505065,9HA2292,70.0,0.0,229.0,32.0,11.3,70.0,A,GASTON,34,9/22/2022,0,  , TS,39.4,38.6,55.0,998.0,40.0,50.0,50.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,20.929412322687025,2022-09-22 00:00:00,veered off course
372050000.0,2022-09-22 00:00:00,40.55232,-69.92663,9.8,268.6,266.0,MSC JOANNA,IMO9304435,3EHF2,70.0,0.0,336.0,45.0,15.0,70.0,A,GASTON,34,9/22/2022,0,  , TS,39.4,38.6,55.0,998.0,40.0,50.0,50.0,50.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,20.929412322687025,2022-09-22 00:00:00,veered off course
636019499.0,2022-09-22 06:00:00,26.35458,-79.41167,14.9,7.3,7.0,XIAO MAY,IMO9891878,D5UU6,70.0,0.0,229.0,36.0,13.7,70.0,A,FIONA,61,9/22/2022,600,  , HU,26.9,71.1,115.0,934.0,150.0,180.0,130.0,150.0,100.0,100.0,80.0,100.0,55.0,60.0,45.0,45.0,10.815805411648157,2022-09-22 06:00:00,stayed on course
356560000.0,2022-09-22 06:00:00,25.24756,-79.84068,18.3,2.4,358.0,LEO GREEN,IMO9776341,HOCT,80.0,0.0,230.0,38.0,12.0,80.0,A,FIONA,61,9/22/2022,600,  , HU,26.9,71.1,115.0,934.0,150.0,180.0,130.0,150.0,100.0,100.0,80.0,100.0,55.0,60.0,45.0,45.0,10.815805411648157,2022-09-22 06:00:00,veered off course
355817000.0,2022-09-22 12:00:00,37.23482,-76.13588,13.6,17.9,17.0,DOWNY,IMO9218480,3FHM7,80.0,0.0,333.0,58.0,22.2,70.0,A,FIONA,61,9/22/2022,1200,  , HU,28.0,70.6,115.0,936.0,150.0,180.0,130.0,150.0,100.0,100.0,80.0,100.0,55.0,60.0,45.0,45.0,13.658902544071836,2022-09-22 12:00:00,veered off course
636019913.0,2022-09-22 12:00:00,26.32608,-79.19254,11.6,273.3,264.0,ALMI HYDRA,IMO9583720,D5WT3,80.0,0.0,333.0,60.0,11.0,80.0,A,GASTON,34,9/22/2022,1200,  , TS,40.7,34.8,55.0,996.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431260974349946,2022-09-22 12:00:00,veered off course
477594100.0,2022-09-22 12:00:00,38.39292,-67.15663,14.4,250.0,249.0,LIGHT VENTURE,IMO9868895,VRSZ3,70.0,0.0,229.0,32.0,7.2,70.0,A,GASTON,34,9/22/2022,1200,  , TS,40.7,34.8,55.0,996.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431260974349946,2022-09-22 12:00:00,veered off course
215126000.0,2022-09-22 12:00:00,41.26523,-67.06391,11.8,222.5,221.0,CMA CGM T.JEFFERSON,IMO9780861,9HA4970,71.0,0.0,366.0,48.0,14.8,71.0,A,FIONA,61,9/22/2022,1200,  , HU,28.0,70.6,115.0,936.0,150.0,180.0,130.0,150.0,100.0,100.0,80.0,100.0,55.0,60.0,45.0,45.0,13.658902544071836,2022-09-22 12:00:00,veered off course
229726000.0,2022-09-22 12:00:00,25.92772,-79.3887,14.1,14.9,15.0,APL DANUBE,IMO9674517,9HA3553,70.0,0.0,299.0,48.0,14.8,79.0,A,FIONA,61,9/22/2022,1200,  , HU,28.0,70.6,115.0,936.0,150.0,180.0,130.0,150.0,100.0,100.0,80.0,100.0,55.0,60.0,45.0,45.0,13.658902544071836,2022-09-22 12:00:00,stayed on course
538008694.0,2022-09-22 12:00:00,27.04833,-79.41993,10.1,179.1,180.0,NEFELI.GR,IMO9673824,V7A2664,70.0,0.0,229.0,32.0,7.4,70.0,A,GASTON,34,9/22/2022,1200,  , TS,40.7,34.8,55.0,996.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431260974349946,2022-09-22 12:00:00,veered off course
352505000.0,2022-09-22 12:00:00,36.63121,-72.90035,10.3,272.3,271.0,CORINTHIAN PHOENIX,IMO9451628,HOKQ,70.0,0.0,291.0,45.0,18.2,70.0,A,GASTON,34,9/22/2022,1200,  , TS,40.7,34.8,55.0,996.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,16.431260974349946,2022-09-22 12:00:00,veered off course
354744000.0,2022-09-22 18:00:00,40.14437,-66.76542,9.3,283.7,282.0,MSC ASYA,IMO9339296,3EOB8,70.0,0.0,336.0,45.0,15.1,71.0,A,IAN,40,9/22/2022,1800,  , LO,12.3,66.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,2022-09-22 18:00:00,veered off course
255806389.0,2022-09-22 18:00:00,41.05335,-65.72835,9.2,250.3,249.0,TRINA OLDENDORFF,IMO9642370,CQEI2,70.0,0.0,225.0,32.0,11.8,70.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,veered off course
366716000.0,2022-09-22 18:00:00,32.8498,-79.9381,0.0,0.0,55.0,CAPE DIAMOND,IMO7208443,WMHJ,70.0,5.0,207.0,29.0,9.9,70.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,stayed on course
538007962.0,2022-09-22 18:00:00,40.0357,-65.69084,12.6,263.3,266.0,IONIC ASPIS,IMO9523287,V7IR6,80.0,0.0,244.0,42.0,11.9,80.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,veered off course
311000475.0,2022-09-22 18:00:00,32.06858,-76.85575,18.1,266.3,265.0,MUREX,IMO9705641,C6CH7,89.0,0.0,295.0,46.0,9.5,89.0,A,GASTON,34,9/22/2022,1800,  , TS,41.0,33.1,55.0,994.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.205631464639197,2022-09-22 18:00:00,stayed on course
538008190.0,2022-09-22 18:00:00,25.44812,-79.52123,13.1,182.6,185.0,FRONT DISCOVERY,IMO9830109,V7A2063,80.0,0.0,330.0,60.0,10.8,80.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,stayed on course
477233600.0,2022-09-22 18:00:00,37.2052,-72.52782,10.3,259.5,255.0,CSSC BRIGHT,IMO9830068,VRSH5,70.0,0.0,229.0,32.0,7.1,70.0,A,IAN,40,9/22/2022,1800,  , LO,12.3,66.3,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,2022-09-22 18:00:00,veered off course
354886000.0,2022-09-22 18:00:00,32.38089,-78.99406,9.6,57.9,60.0,COSCO EUROPE,IMO9345415,3EOC5,70.0,0.0,349.0,45.0,14.5,71.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,veered off course
538009214.0,2022-09-22 18:00:00,27.44112,-79.24233,11.5,218.8,216.0,ECO MALIBU,IMO9902823,V7A4461,80.0,0.0,274.0,48.0,9.6,80.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,veered off course
636015701.0,2022-09-22 18:00:00,38.42827,-65.66146,12.5,245.6,248.0,CHRYSANTHI S,IMO9527441,D5CH5,70.0,0.0,229.0,32.0,14.4,79.0,A,FIONA,61,9/22/2022,1800,  , HU,29.5,70.0,115.0,936.0,180.0,240.0,130.0,150.0,110.0,110.0,80.0,100.0,60.0,60.0,45.0,50.0,18.304803915275144,2022-09-22 18:00:00,veered off course
241745000.0,2022-09-23 00:00:00,28.68984,-75.55977,16.8,235.3,239.0,MARAN GAS ITHACA,IMO9892717,SVDK7,80.0,0.0,295.0,46.0,10.2,80.0,A,IAN,40,9/23/2022,0,  , LO,12.9,67.2,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.24916860762773,2022-09-23 00:00:00,veered off course
636012630.0,2022-09-23 00:00:00,26.94297,-79.43157,11.2,169.0,172.0,ICE FIGHTER,IMO9333656,A8GR3,80.0,0.0,228.0,32.0,13.7,89.0,A,FIONA,61,9/23/2022,0,  , HU,30.9,69.0,115.0,931.0,220.0,240.0,150.0,160.0,120.0,120.0,100.0,100.0,80.0,100.0,60.0,50.0,18.946329192827736,2022-09-23 00:00:00,veered off course
255803670.0,2022-09-23 00:00:00,26.25753,-78.65683,0.2,201.5,67.0,MSC NEW HAVEN,IMO9293777,CQRI,72.0,0.0,334.0,42.0,13.5,72.0,A,GASTON,34,9/23/2022,0,  , TS,41.1,31.5,55.0,995.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,13.942476650620655,2022-09-23 00:00:00,veered off course
215578000.0,2022-09-23 00:00:00,27.80954,-78.17078,15.9,258.1,257.0,DORADO LNG,IMO9863182,9HA5190,80.0,0.0,293.0,46.0,9.6,80.0,A,FIONA,61,9/23/2022,0,  , HU,30.9,69.0,115.0,931.0,220.0,240.0,150.0,160.0,120.0,120.0,100.0,100.0,80.0,100.0,60.0,50.0,18.946329192827736,2022-09-23 00:00:00,veered off course
271042805.0,2022-09-23 06:00:00,29.98561,-75.19864,13.4,213.8,215.0,YASA H MEHMET,IMO9442500,TCMT2,70.0,0.0,229.0,32.0,14.6,70.0,A,FIONA,61,9/23/2022,600,  , HU,32.5,67.5,115.0,936.0,250.0,300.0,150.0,160.0,120.0,120.0,100.0,100.0,80.0,100.0,60.0,50.0,23.56772763930391,2022-09-23 06:00:00,veered off course
636016476.0,2022-09-23 06:00:00,26.28358,-79.01725,12.0,15.6,17.0,MSC ROCHELLE,IMO9141297,D5GE9,70.0,0.0,294.0,32.0,13.0,71.0,A,HERMINE,12,9/23/2022,600,  , LO,16.6,19.4,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.81192905173647,2022-09-23 06:00:00,stayed on course
371086000.0,2022-09-23 06:00:00,26.16722,-79.16769,18.5,74.4,74.0,PRISM BRILLIANCE,IMO9810551,3FXT5,80.0,0.0,299.0,48.0,9.5,80.0,A,FIONA,61,9/23/2022,600,  , HU,32.5,67.5,115.0,936.0,250.0,300.0,150.0,160.0,120.0,120.0,100.0,100.0,80.0,100.0,60.0,50.0,23.56772763930391,2022-09-23 06:00:00,stayed on course
563573000.0,2022-09-23 06:00:00,27.78483,-78.05247,13.0,250.1,250.0,NORD SUN,IMO9622540,9V2047,70.0,0.0,228.0,32.0,14.4,70.0,A,GASTON,34,9/23/2022,600,  , TS,40.9,30.1,55.0,995.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38330557261955,2022-09-23 06:00:00,veered off course
538006700.0,2022-09-23 06:00:00,25.36327,-79.54867,14.2,11.7,10.0,SAN JACINTO,IMO9730373,V7QJ4,80.0,0.0,274.0,38.0,12.0,80.0,A,GASTON,34,9/23/2022,600,  , TS,40.9,30.1,55.0,995.0,90.0,100.0,100.0,90.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38330557261955,2022-09-23 06:00:00,veered off course
636017104.0,2022-09-23 12:00:00,26.78593,-76.7762,16.1,328.7,328.0,MAERSK SHIVLING,IMO9728253,D5JH8,70.0,0.0,300.0,48.0,10.2,70.0,A,HERMINE,12,9/23/2022,1200,  , TD,17.4,19.9,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.732621045824366,2022-09-23 12:00:00,veered off course
371059000.0,2022-09-23 12:00:00,42.98055,-66.9199,7.3,291.5,298.0,MSC LUCY,IMO9289104,3EBC5,70.0,0.0,324.0,42.0,14.5,71.0,A,HERMINE,12,9/23/2022,1200,  , TD,17.4,19.9,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.732621045824366,2022-09-23 12:00:00,veered off course
636093042.0,2022-09-23 18:00:00,40.28007,-73.044,11.0,331.0,333.0,CONTI COURAGE,IMO9293789,5LCJ9,79.0,0.0,335.0,42.0,13.4,79.0,A,FIONA,61,9/23/2022,1800,  , HU,37.8,61.7,110.0,940.0,250.0,300.0,180.0,200.0,120.0,120.0,100.0,120.0,80.0,100.0,60.0,80.0,50.67180525678459,2022-09-23 18:00:00,veered off course
477770200.0,2022-09-23 18:00:00,40.04866,-72.72485,17.9,278.3,282.0,MAERSK STOCKHOLM,IMO9352042,VRGW3,70.0,0.0,334.0,42.0,14.5,71.0,A,FIONA,61,9/23/2022,1800,  , HU,37.8,61.7,110.0,940.0,250.0,300.0,180.0,200.0,120.0,120.0,100.0,120.0,80.0,100.0,60.0,80.0,50.67180525678459,2022-09-23 18:00:00,veered off course
255805956.0,2022-09-24 00:00:00,43.40651,-68.29325,9.8,276.6,284.0,MSC JERSEY,IMO9622007,CQIG8,70.0,0.0,250.0,37.0,12.0,70.0,A,FIONA,61,9/24/2022,0,  , EX,42.3,60.7,100.0,932.0,250.0,300.0,200.0,200.0,150.0,180.0,140.0,170.0,100.0,160.0,120.0,80.0,52.56378402604605,2022-09-24 00:00:00,veered off course
215192000.0,2022-09-24 00:00:00,31.62989,-78.56551,13.1,321.6,314.0,CMA  CGM  CALLISTO,IMO9410753,9HA5006,79.0,0.0,363.0,46.0,14.2,70.0,A,HERMINE,12,9/24/2022,0,  , TS,18.7,20.7,35.0,1003.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.175783335065459,2022-09-24 00:00:00,veered off course
